ORDER,FAMILY,SCI_NAME,PRIMARY_COM_NAME,DECISION_FINAL,GENERAL_CAT
Passeriformes,Cisticolidae (Cisticolas and Allies),Cisticola ayresii,Wing-snapping Cisticola,Behavior,natural history
Passeriformes,Cisticolidae (Cisticolas and Allies),Cisticola exilis,Golden-headed Cisticola,Male physical trait,physical trait
Passeriformes,Acrocephalidae (Reed Warblers and Allies),Nesillas aldabrana,Aldabra Brush-Warbler,Geographic Location,natural history
Passeriformes,Acrocephalidae (Reed Warblers and Allies),Nesillas typica,Malagasy Brush-Warbler,Geographic Location,natural history
Passeriformes,Acrocephalidae (Reed Warblers and Allies),Nesillas lantzii,Subdesert Brush-Warbler,Natural History,natural history
Passeriformes,Acrocephalidae (Reed Warblers and Allies),Nesillas brevicaudata,Grand Comoro Brush-Warbler,Geographic Location,natural history
Passeriformes,Acrocephalidae (Reed Warblers and Allies),Nesillas mariae,Moheli Brush-Warbler,Geographic Location,natural history
Passeriformes,Acrocephalidae (Reed Warblers and Allies),Calamonastides gracilirostris,Papyrus Yellow-Warbler,Natural History,natural history
Passeriformes,Acrocephalidae (Reed Warblers and Allies),Arundinax aedon,Thick-billed Warbler,Both sexes physical trait,physical trait
Passeriformes,Acrocephalidae (Reed Warblers and Allies),Iduna caligata,Booted Warbler,Both sexes physical trait,physical trait
Passeriformes,Acrocephalidae (Reed Warblers and Allies),Iduna rama,Sykes's Warbler,Person,human
Passeriformes,Acrocephalidae (Reed Warblers and Allies),Iduna pallida,Eastern Olivaceous Warbler,Geographic Location,natural history
Passeriformes,Acrocephalidae (Reed Warblers and Allies),Iduna opaca,Western Olivaceous Warbler,Geographic Location,natural history
Passeriformes,Acrocephalidae (Reed Warblers and Allies),Iduna natalensis,African Yellow-Warbler,Geographic Location,natural history
Passeriformes,Acrocephalidae (Reed Warblers and Allies),Iduna similis,Mountain Yellow-Warbler,Natural History,natural history
Passeriformes,Acrocephalidae (Reed Warblers and Allies),Hippolais languida,Upcher's Warbler,Person,human
Passeriformes,Acrocephalidae (Reed Warblers and Allies),Hippolais olivetorum,Olive-tree Warbler,Natural History,natural history
Passeriformes,Acrocephalidae (Reed Warblers and Allies),Hippolais polyglotta,Melodious Warbler,Behavior,natural history
Passeriformes,Acrocephalidae (Reed Warblers and Allies),Hippolais icterina,Icterine Warbler,Both sexes physical trait,physical trait
Passeriformes,Acrocephalidae (Reed Warblers and Allies),Acrocephalus paludicola,Aquatic Warbler,Natural History,natural history
Passeriformes,Acrocephalidae (Reed Warblers and Allies),Acrocephalus bistrigiceps,Black-browed Reed Warbler,Both sexes physical trait,physical trait
Passeriformes,Acrocephalidae (Reed Warblers and Allies),Acrocephalus sorghophilus,Streaked Reed Warbler,Both sexes physical trait,physical trait
Passeriformes,Acrocephalidae (Reed Warblers and Allies),Acrocephalus melanopogon,Moustached Warbler,Both sexes physical trait,physical trait
Passeriformes,Acrocephalidae (Reed Warblers and Allies),Acrocephalus schoenobaenus,Sedge Warbler,Natural History,natural history
Passeriformes,Acrocephalidae (Reed Warblers and Allies),Acrocephalus agricola,Paddyfield Warbler,Natural History,natural history
Passeriformes,Acrocephalidae (Reed Warblers and Allies),Acrocephalus concinens,Blunt-winged Warbler,Both sexes physical trait,physical trait
Passeriformes,Acrocephalidae (Reed Warblers and Allies),Acrocephalus tangorum,Manchurian Reed Warbler,Geographic Location,natural history
Passeriformes,Acrocephalidae (Reed Warblers and Allies),Acrocephalus dumetorum,Blyth's Reed Warbler,Person,human
Passeriformes,Acrocephalidae (Reed Warblers and Allies),Acrocephalus orinus,Large-billed Reed Warbler,Both sexes physical trait,physical trait
Passeriformes,Acrocephalidae (Reed Warblers and Allies),Acrocephalus palustris,Marsh Warbler,Natural History,natural history
Passeriformes,Acrocephalidae (Reed Warblers and Allies),Acrocephalus griseldis,Basra Reed Warbler,Geographic Location,natural history
Passeriformes,Acrocephalidae (Reed Warblers and Allies),Acrocephalus gracilirostris,Lesser Swamp Warbler,Size,physical trait
Passeriformes,Acrocephalidae (Reed Warblers and Allies),Acrocephalus rufescens,Greater Swamp Warbler,Size,physical trait
Passeriformes,Acrocephalidae (Reed Warblers and Allies),Acrocephalus brevipennis,Cape Verde Swamp Warbler,Geographic Location,natural history
Passeriformes,Acrocephalidae (Reed Warblers and Allies),Acrocephalus newtoni,Madagascar Swamp Warbler,Geographic Location,natural history
Passeriformes,Acrocephalidae (Reed Warblers and Allies),Acrocephalus rodericanus,Rodrigues Warbler,Geographic Location,natural history
Passeriformes,Acrocephalidae (Reed Warblers and Allies),Acrocephalus sechellensis,Seychelles Warbler,Geographic Location,natural history
Passeriformes,Acrocephalidae (Reed Warblers and Allies),Acrocephalus arundinaceus,Great Reed Warbler,Size,physical trait
Passeriformes,Acrocephalidae (Reed Warblers and Allies),Acrocephalus orientalis,Oriental Reed Warbler,Geographic Location,natural history
Passeriformes,Acrocephalidae (Reed Warblers and Allies),Acrocephalus stentoreus,Clamorous Reed Warbler,Behavior,natural history
Passeriformes,Acrocephalidae (Reed Warblers and Allies),Acrocephalus luscinius,Nightingale Reed Warbler,Behavior,natural history
Passeriformes,Acrocephalidae (Reed Warblers and Allies),Acrocephalus hiwae,Saipan Reed Warbler,Geographic Location,natural history
Passeriformes,Acrocephalidae (Reed Warblers and Allies),Acrocephalus australis,Australian Reed Warbler,Geographic Location,natural history
Passeriformes,Acrocephalidae (Reed Warblers and Allies),Acrocephalus syrinx,Caroline Reed Warbler,Geographic Location,natural history
Passeriformes,Acrocephalidae (Reed Warblers and Allies),Acrocephalus nijoi,Aguiguan Reed Warbler,Geographic Location,natural history
Passeriformes,Acrocephalidae (Reed Warblers and Allies),Acrocephalus aequinoctialis,Kiritimati Reed Warbler,Geographic Location,natural history
Passeriformes,Acrocephalidae (Reed Warblers and Allies),Acrocephalus mendanae,Southern Marquesan Reed Warbler,Geographic Location,natural history
Passeriformes,Acrocephalidae (Reed Warblers and Allies),Acrocephalus yamashinae,Pagan Reed Warbler,Geographic Location,natural history
Passeriformes,Acrocephalidae (Reed Warblers and Allies),Acrocephalus rehsei,Nauru Reed Warbler,Geographic Location,natural history
Passeriformes,Acrocephalidae (Reed Warblers and Allies),Acrocephalus familiaris,Millerbird,Behavior,natural history
Passeriformes,Acrocephalidae (Reed Warblers and Allies),Acrocephalus vaughani,Pitcairn Reed Warbler,Geographic Location,natural history
Passeriformes,Acrocephalidae (Reed Warblers and Allies),Acrocephalus taiti,Henderson Island Reed Warbler,Geographic Location,natural history
Passeriformes,Acrocephalidae (Reed Warblers and Allies),Acrocephalus kerearako,Cook Islands Reed Warbler,Geographic Location,natural history
Passeriformes,Acrocephalidae (Reed Warblers and Allies),Acrocephalus rimitarae,Rimitara Reed Warbler,Geographic Location,natural history
Passeriformes,Acrocephalidae (Reed Warblers and Allies),Acrocephalus musae,Society Islands Reed Warbler,Geographic Location,natural history
Passeriformes,Acrocephalidae (Reed Warblers and Allies),Acrocephalus caffer,Tahiti Reed Warbler,Geographic Location,natural history
Passeriformes,Acrocephalidae (Reed Warblers and Allies),Acrocephalus longirostris,Moorea Reed Warbler,Geographic Location,natural history
Passeriformes,Acrocephalidae (Reed Warblers and Allies),Acrocephalus percernis,Northern Marquesan Reed Warbler,Geographic Location,natural history
Passeriformes,Acrocephalidae (Reed Warblers and Allies),Acrocephalus atyphus,Tuamotu Reed Warbler,Geographic Location,natural history
Passeriformes,Acrocephalidae (Reed Warblers and Allies),Acrocephalus astrolabii,Mangareva Reed Warbler,Geographic Location,natural history
Passeriformes,Locustellidae (Grassbirds and Allies),Robsonius rabori,Cordillera Ground-Warbler,Geographic Location,natural history
Passeriformes,Locustellidae (Grassbirds and Allies),Robsonius thompsoni,Sierra Madre Ground-Warbler,Geographic Location,natural history
Passeriformes,Locustellidae (Grassbirds and Allies),Robsonius sorsogonensis,Bicol Ground-Warbler,Geographic Location,natural history
Passeriformes,Locustellidae (Grassbirds and Allies),Helopsaltes fasciolatus,Gray's Grasshopper Warbler,Person,human
Passeriformes,Locustellidae (Grassbirds and Allies),Helopsaltes amnicola,Sakhalin Grasshopper Warbler,Geographic Location,natural history
Passeriformes,Locustellidae (Grassbirds and Allies),Helopsaltes pryeri,Marsh Grassbird,Natural History,natural history
Passeriformes,Locustellidae (Grassbirds and Allies),Helopsaltes certhiola,Pallas's Grasshopper Warbler,Person,human
Passeriformes,Locustellidae (Grassbirds and Allies),Helopsaltes ochotensis,Middendorff's Grasshopper Warbler,Person,human
Passeriformes,Locustellidae (Grassbirds and Allies),Helopsaltes pleskei,Pleske's Grasshopper Warbler,Person,human
Passeriformes,Locustellidae (Grassbirds and Allies),Locustella lanceolata,Lanceolated Warbler,Both sexes physical trait,physical trait
Passeriformes,Locustellidae (Grassbirds and Allies),Locustella alfredi,Bamboo Warbler,Natural History,natural history
Passeriformes,Locustellidae (Grassbirds and Allies),Locustella fluviatilis,River Warbler,Natural History,natural history
Passeriformes,Locustellidae (Grassbirds and Allies),Locustella luscinioides,Savi's Warbler,Person,human
Passeriformes,Locustellidae (Grassbirds and Allies),Locustella luteoventris,Brown Bush Warbler,Both sexes physical trait,physical trait
Passeriformes,Locustellidae (Grassbirds and Allies),Locustella major,Long-billed Bush Warbler,Both sexes physical trait,physical trait
Passeriformes,Locustellidae (Grassbirds and Allies),Locustella tacsanowskia,Chinese Bush Warbler,Geographic Location,natural history
Passeriformes,Locustellidae (Grassbirds and Allies),Locustella accentor,Friendly Bush Warbler,Behavior,natural history
Passeriformes,Locustellidae (Grassbirds and Allies),Locustella caudata,Long-tailed Bush Warbler,Both sexes physical trait,physical trait
Passeriformes,Locustellidae (Grassbirds and Allies),Locustella castanea,Sulawesi Bush Warbler,Geographic Location,natural history
Passeriformes,Locustellidae (Grassbirds and Allies),Locustella musculus,Seram Bush Warbler,Geographic Location,natural history
Passeriformes,Locustellidae (Grassbirds and Allies),Locustella portenta,Taliabu Bush Warbler,Geographic Location,natural history
Passeriformes,Locustellidae (Grassbirds and Allies),Locustella disturbans,Buru Bush Warbler,Geographic Location,natural history
Passeriformes,Locustellidae (Grassbirds and Allies),Locustella davidi,Baikal Bush Warbler,Geographic Location,natural history
Passeriformes,Locustellidae (Grassbirds and Allies),Locustella kashmirensis,West Himalayan Bush Warbler,Geographic Location,natural history
Passeriformes,Locustellidae (Grassbirds and Allies),Locustella thoracica,Spotted Bush Warbler,Both sexes physical trait,physical trait
Passeriformes,Locustellidae (Grassbirds and Allies),Locustella alishanensis,Taiwan Bush Warbler,Geographic Location,natural history
Passeriformes,Locustellidae (Grassbirds and Allies),Locustella mandelli,Russet Bush Warbler,Both sexes physical trait,physical trait
Passeriformes,Locustellidae (Grassbirds and Allies),Locustella idonea,Dalat Bush Warbler,Geographic Location,natural history
Passeriformes,Locustellidae (Grassbirds and Allies),Locustella chengi,Sichuan Bush Warbler,Geographic Location,natural history
Passeriformes,Locustellidae (Grassbirds and Allies),Locustella montis,Javan Bush Warbler,Geographic Location,natural history
Passeriformes,Locustellidae (Grassbirds and Allies),Locustella seebohmi,Benguet Bush Warbler,Geographic Location,natural history
Passeriformes,Locustellidae (Grassbirds and Allies),Poodytes albolimbatus,Fly River Grassbird,Geographic Location,natural history
Passeriformes,Locustellidae (Grassbirds and Allies),Poodytes carteri,Spinifexbird,Natural History,natural history
Passeriformes,Locustellidae (Grassbirds and Allies),Poodytes gramineus,Little Grassbird,Size,physical trait
Passeriformes,Locustellidae (Grassbirds and Allies),Poodytes punctatus,New Zealand Fernbird,Geographic Location,natural history
Passeriformes,Locustellidae (Grassbirds and Allies),Poodytes rufescens,Chatham Islands Fernbird,Geographic Location,natural history
Passeriformes,Locustellidae (Grassbirds and Allies),Malia grata,Malia,Miscellaneous,human
Passeriformes,Locustellidae (Grassbirds and Allies),Cincloramphus cruralis,Brown Songlark,Both sexes physical trait,physical trait
Passeriformes,Locustellidae (Grassbirds and Allies),Cincloramphus grosvenori,Bismarck Thicketbird,Geographic Location,natural history
Passeriformes,Locustellidae (Grassbirds and Allies),Cincloramphus rubiginosus,Rusty Thicketbird,Both sexes physical trait,physical trait
Passeriformes,Locustellidae (Grassbirds and Allies),Cincloramphus bivittatus,Buff-banded Bushbird,Both sexes physical trait,physical trait
Passeriformes,Locustellidae (Grassbirds and Allies),Cincloramphus mathewsi,Rufous Songlark,Both sexes physical trait,physical trait
Passeriformes,Locustellidae (Grassbirds and Allies),Cincloramphus timoriensis,Tawny Grassbird,Both sexes physical trait,physical trait
Passeriformes,Locustellidae (Grassbirds and Allies),Cincloramphus macrurus,Papuan Grassbird,Geographic Location,natural history
Passeriformes,Locustellidae (Grassbirds and Allies),Cincloramphus whitneyi,Guadalcanal Thicketbird,Geographic Location,natural history
Passeriformes,Locustellidae (Grassbirds and Allies),Cincloramphus mariei,New Caledonian Grassbird,Geographic Location,natural history
Passeriformes,Locustellidae (Grassbirds and Allies),Cincloramphus rufus,Long-legged Thicketbird,Both sexes physical trait,physical trait
Passeriformes,Locustellidae (Grassbirds and Allies),Cincloramphus llaneae,Bougainville Thicketbird,Geographic Location,natural history
Passeriformes,Locustellidae (Grassbirds and Allies),Elaphrornis palliseri,Sri Lanka Bush Warbler,Geographic Location,natural history
Passeriformes,Locustellidae (Grassbirds and Allies),Schoenicola platyurus,Broad-tailed Grassbird,Both sexes physical trait,physical trait
Passeriformes,Locustellidae (Grassbirds and Allies),Schoenicola striatus,Bristled Grassbird,Both sexes physical trait,physical trait
Passeriformes,Locustellidae (Grassbirds and Allies),Catriscus brevirostris,Fan-tailed Grassbird,Both sexes physical trait,physical trait
Passeriformes,Locustellidae (Grassbirds and Allies),Megalurus palustris,Striated Grassbird,Both sexes physical trait,physical trait
Passeriformes,Locustellidae (Grassbirds and Allies),Bradypterus sylvaticus,Knysna Warbler,Geographic Location,natural history
Passeriformes,Locustellidae (Grassbirds and Allies),Bradypterus bangwaensis,Bangwa Warbler,Geographic Location,natural history
Passeriformes,Locustellidae (Grassbirds and Allies),Bradypterus barratti,Barratt's Warbler,Person,human
Passeriformes,Locustellidae (Grassbirds and Allies),Bradypterus lopezi,Evergreen-forest Warbler,Natural History,natural history
Passeriformes,Locustellidae (Grassbirds and Allies),Bradypterus cinnamomeus,Cinnamon Bracken-Warbler,Both sexes physical trait,physical trait
Passeriformes,Locustellidae (Grassbirds and Allies),Bradypterus seebohmi,Gray Emutail,Both sexes physical trait,physical trait
